891, 115, 264, 739, 1.000000
770, 282, 1154, 938, 1.000000
1275, 378, 977, 665, 1.000000
994, 316, 692, 366, 1.000000
788, 1234, 1219, 1108, 1.000000
166, 38, 584, 429, 1.000000
177, 953, 402, 1029, 1.000000
901, 871, 1207, 482, 1.000000
734, 481, 1177, 643, 1.000000
1041, 887, 1189, 740, 1.000000
660, 659, 446, 979, 1.000000
1269, 1002, 719, 1197, 1.000000
1053, 908, 1006, 511, 1.000000
1233, 773, 136, 280, 1.000000
573, 368, 905, 943, 1.000000
50, 350, 725, 834, 1.000000
1117, 1069, 934, 679, 1.000000
229, 348, 752, 1275, 1.000000
650, 931, 1233, 511, 1.000000
353, 372, 648, 1242, 1.000000
612, 1168, 643, 419, 1.000000
740, 175, 887, 1280, 1.000000
435, 701, 442, 1052, 1.000000
1003, 1146, 754, 1066, 1.000000
1300, 189, 741, 1100, 1.000000
1161, 811, 756, 1118, 1.000000
1161, 1110, 1099, 756, 1.000000
810, 1039, 547, 1178, 1.000000
1206, 93, 828, 323, 1.000000
850, 1099, 829, 555, 1.000000
121, 1150, 672, 403, 1.000000
436, 193, 1068, 660, 1.000000
257, 615, 851, 330, 1.000000
830, 564, 677, 982, 1.000000
350, 725, 424, 50, 1.000000
1013, 699, 490, 835, 1.000000
239, 1060, 346, 49, 1.000000
636, 22, 214, 857, 1.000000
1038, 1121, 1171, 101, 1.000000
932, 294, 1156, 148, 1.000000
854, 1043, 509, 161, 1.000000
1122, 414, 200, 647, 1.000000
707, 59, 181, 1212, 1.000000
1087, 411, 642, 647, 1.000000
494, 1285, 138, 1012, 1.000000
533, 699, 1190, 591, 1.000000
862, 729, 1015, 674, 1.000000
573, 368, 616, 905, 1.000000
529, 207, 544, 1123, 1.000000
210, 733, 22, 1229, 1.000000
1115, 562, 967, 819, 1.000000
592, 571, 893, 1103, 1.000000
707, 827, 1029, 1044, 1.000000
1274, 969, 1188, 965, 1.000000
886, 1294, 998, 1255, 1.000000
392, 321, 722, 938, 1.000000
1249, 586, 668, 710, 1.000000
850, 1110, 556, 769, 1.000000
736, 212, 456, 440, 1.000000
777, 535, 843, 1162, 1.000000
763, 888, 1145, 618, 1.000000
841, 679, 562, 501, 1.000000
279, 1090, 1091, 1156, 1.000000
704, 884, 270, 1059, 1.000000
1083, 911, 707, 1149, 1.000000
574, 1056, 889, 852, 1.000000
415, 430, 378, 260, 1.000000
734, 532, 682, 775, 1.000000
1264, 549, 995, 819, 1.000000
625, 1282, 1026, 705, 1.000000
545, 875, 690, 927, 1.000000
609, 1014, 542, 928, 1.000000
1286, 6, 783, 1122, 1.000000
631, 1021, 676, 408, 1.000000
473, 999, 502, 394, 1.000000
621, 744, 599, 855, 1.000000
715, 1131, 396, 972, 1.000000
1165, 1263, 1199, 973, 1.000000
1041, 1039, 547, 810, 1.000000
1253, 803, 1243, 928, 1.000000
887, 1189, 603, 1240, 1.000000
814, 420, 895, 221, 1.000000
1180, 1055, 106, 279, 1.000000
356, 797, 205, 623, 1.000000
425, 94, 696, 690, 1.000000
1035, 514, 583, 1176, 1.000000
182, 963, 1235, 1033, 1.000000
1211, 282, 188, 770, 1.000000
496, 1094, 582, 525, 1.000000
657, 1134, 836, 1045, 1.000000
1197, 727, 620, 786, 1.000000
868, 686, 960, 544, 1.000000
702, 555, 681, 908, 1.000000
1114, 774, 1105, 252, 1.000000
799, 761, 1237, 31, 1.000000
923, 1088, 228, 716, 1.000000
944, 606, 842, 1187, 1.000000
53, 875, 856, 267, 1.000000
285, 1172, 475, 957, 1.000000
536, 830, 982, 609, 1.000000
965, 976, 1188, 100, 1.000000
392, 1305, 938, 961, 1.000000
629, 1062, 1088, 732, 1.000000
635, 722, 211, 750, 1.000000
921, 1103, 592, 781, 1.000000
209, 686, 62, 360, 1.000000
1297, 54, 895, 127, 1.000000
741, 502, 495, 990, 1.000000
301, 18, 664, 787, 1.000000
676, 523, 895, 751, 1.000000
1039, 912, 1190, 1041, 1.000000
381, 630, 831, 72, 1.000000
836, 802, 461, 1274, 1.000000
1208, 1074, 1237, 1268, 1.000000
1226, 481, 1153, 419, 1.000000
242, 410, 685, 828, 1.000000
913, 779, 1048, 573, 1.000000
312, 874, 770, 567, 1.000000
809, 785, 924, 418, 1.000000
632, 585, 845, 1277, 1.000000
705, 604, 1185, 637, 1.000000
1304, 1172, 965, 109, 1.000000
754, 592, 526, 942, 1.000000
843, 535, 777, 679, 1.000000
647, 1122, 985, 1159, 1.000000
999, 406, 3, 701, 1.000000
881, 895, 1232, 638, 1.000000
1267, 96, 890, 389, 1.000000
557, 1057, 573, 796, 1.000000
532, 734, 682, 935, 1.000000
679, 841, 562, 777, 1.000000
106, 570, 1061, 1265, 1.000000
810, 619, 1146, 490, 1.000000
749, 528, 314, 170, 1.000000
1139, 683, 1043, 610, 1.000000
333, 773, 87, 280, 1.000000
34, 920, 327, 337, 1.000000
1147, 569, 897, 657, 1.000000
1255, 839, 1055, 1180, 1.000000
266, 1016, 661, 510, 1.000000
1015, 674, 1234, 819, 1.000000
1027, 110, 326, 449, 1.000000
701, 1081, 92, 1017, 1.000000
701, 1052, 1081, 442, 1.000000
498, 755, 1192, 666, 1.000000
1097, 461, 957, 1274, 1.000000
37, 375, 390, 286, 1.000000
956, 632, 845, 1277, 1.000000
24, 390, 282, 286, 1.000000
525, 1152, 714, 797, 1.000000
124, 11, 712, 441, 1.000000
656, 1226, 694, 543, 1.000000
1127, 1194, 123, 1078, 1.000000
490, 887, 1189, 1041, 1.000000
652, 631, 540, 693, 1.000000
1236, 462, 522, 726, 1.000000
874, 1280, 567, 330, 1.000000
164, 179, 497, 1258, 1.000000
189, 1100, 412, 565, 1.000000
695, 949, 1144, 621, 1.000000
934, 1137, 368, 471, 1.000000
977, 506, 752, 488, 1.000000
1054, 727, 936, 538, 1.000000
1070, 703, 917, 530, 1.000000
486, 618, 149, 1238, 1.000000
1239, 1217, 498, 1096, 1.000000
831, 515, 840, 888, 1.000000
772, 1301, 249, 1148, 1.000000
700, 917, 586, 1031, 1.000000
931, 749, 628, 687, 1.000000
923, 241, 716, 160, 1.000000
898, 600, 982, 837, 1.000000
927, 545, 875, 492, 1.000000
424, 725, 622, 50, 1.000000
670, 362, 1244, 387, 1.000000
599, 1225, 1129, 749, 1.000000
815, 509, 610, 633, 1.000000
518, 67, 463, 969, 1.000000
1154, 1240, 512, 874, 1.000000
557, 813, 728, 1231, 1.000000
692, 994, 4, 799, 1.000000
683, 470, 479, 710, 1.000000
1110, 889, 769, 539, 1.000000
1042, 346, 98, 1108, 1.000000
1149, 1127, 484, 78, 1.000000
640, 871, 532, 940, 1.000000
815, 514, 1106, 628, 1.000000
662, 368, 573, 943, 1.000000
285, 164, 51, 1097, 1.000000
181, 1216, 177, 707, 1.000000
974, 571, 737, 592, 1.000000
880, 1055, 638, 1255, 1.000000
544, 844, 686, 859, 1.000000
973, 691, 812, 1165, 1.000000
1265, 638, 1055, 570, 1.000000
580, 753, 977, 1051, 1.000000
87, 280, 650, 1279, 1.000000
102, 764, 69, 735, 1.000000
1018, 1203, 930, 620, 1.000000
1081, 175, 984, 851, 1.000000
301, 1175, 1107, 787, 1.000000
1194, 504, 1272, 587, 1.000000
369, 347, 856, 53, 1.000000
856, 596, 875, 1289, 1.000000
768, 1243, 876, 832, 1.000000
387, 360, 58, 1244, 1.000000
640, 532, 871, 942, 1.000000
867, 1305, 392, 104, 1.000000
347, 856, 875, 849, 1.000000
181, 1216, 827, 119, 1.000000
629, 1218, 716, 955, 1.000000
691, 210, 915, 857, 1.000000
1168, 612, 1113, 1153, 1.000000
603, 322, 838, 902, 1.000000
1202, 805, 524, 542, 1.000000
499, 761, 1268, 799, 1.000000
806, 1031, 917, 910, 1.000000
104, 867, 268, 272, 1.000000
831, 515, 888, 732, 1.000000
497, 475, 1097, 285, 1.000000
1192, 1217, 725, 868, 1.000000
1251, 960, 579, 682, 1.000000
44, 797, 607, 365, 1.000000
613, 1081, 984, 257, 1.000000
1012, 735, 554, 191, 1.000000
784, 1134, 836, 657, 1.000000
1017, 1081, 1041, 701, 1.000000
1282, 971, 705, 625, 1.000000
1120, 536, 1281, 1205, 1.000000
1101, 278, 108, 951, 1.000000
1137, 973, 1033, 698, 1.000000
125, 397, 751, 576, 1.000000
978, 950, 1044, 481, 1.000000
112, 1178, 1059, 926, 1.000000
117, 398, 317, 750, 1.000000
748, 94, 261, 877, 1.000000
1006, 503, 1077, 710, 1.000000
1282, 800, 971, 669, 1.000000
68, 1143, 215, 1019, 1.000000
869, 939, 169, 300, 1.000000
882, 575, 90, 804, 1.000000
602, 284, 878, 951, 1.000000
372, 902, 202, 1131, 1.000000
957, 51, 294, 932, 1.000000
558, 866, 706, 1024, 1.000000
503, 700, 1179, 710, 1.000000
762, 803, 1196, 1043, 1.000000
954, 882, 404, 373, 1.000000
874, 975, 765, 312, 1.000000
681, 991, 780, 427, 1.000000
959, 205, 116, 798, 1.000000
751, 1262, 778, 576, 1.000000
7, 256, 457, 626, 1.000000
928, 1014, 542, 805, 1.000000
1287, 900, 583, 514, 1.000000
52, 829, 1028, 363, 1.000000
1272, 504, 735, 893, 1.000000
44, 365, 607, 172, 1.000000
45, 911, 1149, 678, 1.000000
684, 515, 840, 831, 1.000000
720, 548, 1032, 559, 1.000000
652, 924, 1302, 809, 1.000000
410, 1020, 685, 828, 1.000000
814, 464, 143, 399, 1.000000
573, 1151, 662, 943, 1.000000
360, 209, 686, 1047, 1.000000
1240, 1189, 603, 510, 1.000000
886, 570, 1058, 581, 1.000000
227, 150, 128, 787, 1.000000
119, 126, 424, 622, 1.000000
1142, 394, 742, 1201, 1.000000
648, 1222, 941, 485, 1.000000
48, 904, 679, 413, 1.000000
1016, 719, 1167, 786, 1.000000
1124, 317, 398, 750, 1.000000
116, 649, 959, 731, 1.000000
832, 493, 1077, 1291, 1.000000
25, 872, 1131, 202, 1.000000
199, 237, 1164, 441, 1.000000
232, 603, 247, 173, 1.000000
599, 521, 949, 825, 1.000000
227, 550, 1107, 1067, 1.000000
85, 335, 646, 881, 1.000000
555, 706, 829, 1028, 1.000000
741, 1178, 502, 672, 1.000000
519, 719, 1167, 624, 1.000000
252, 751, 125, 447, 1.000000
1071, 483, 896, 779, 1.000000
843, 1101, 535, 951, 1.000000
841, 674, 777, 934, 1.000000
648, 946, 715, 1222, 1.000000
1208, 648, 715, 1222, 1.000000
1205, 928, 542, 416, 1.000000
869, 939, 972, 824, 1.000000
494, 926, 112, 884, 1.000000
1252, 992, 265, 792, 1.000000
1257, 760, 404, 575, 1.000000
884, 821, 494, 926, 1.000000
1273, 820, 961, 823, 1.000000
876, 1243, 744, 832, 1.000000
543, 656, 1226, 1153, 1.000000
946, 1222, 648, 485, 1.000000
940, 935, 532, 579, 1.000000
849, 606, 875, 492, 1.000000
739, 60, 401, 388, 1.000000
1282, 784, 614, 998, 1.000000
592, 775, 482, 893, 1.000000
154, 1230, 27, 873, 1.000000
330, 984, 28, 1280, 1.000000
558, 773, 1024, 702, 1.000000
1051, 506, 794, 736, 1.000000
1137, 818, 980, 655, 1.000000
1116, 215, 1143, 922, 1.000000
680, 829, 1019, 645, 1.000000
791, 1044, 498, 1029, 1.000000
519, 1221, 719, 816, 1.000000
794, 1276, 627, 1278, 1.000000
671, 1241, 1298, 1050, 1.000000
993, 128, 787, 275, 1.000000
1154, 572, 1240, 874, 1.000000
963, 1033, 973, 1235, 1.000000
510, 1004, 738, 1242, 1.000000
865, 1188, 427, 969, 1.000000
1169, 703, 1064, 918, 1.000000
850, 539, 769, 642, 1.000000
294, 1097, 51, 148, 1.000000
417, 1254, 316, 260, 1.000000
1056, 811, 574, 1161, 1.000000
770, 434, 243, 17, 1.000000
1204, 614, 569, 641, 1.000000
402, 1149, 1083, 177, 1.000000
315, 1224, 567, 188, 1.000000
967, 604, 1284, 720, 1.000000
560, 1124, 1241, 864, 1.000000
101, 321, 663, 392, 1.000000
605, 554, 821, 1272, 1.000000
1280, 603, 28, 874, 1.000000
56, 1261, 748, 391, 1.000000
748, 1261, 533, 391, 1.000000
582, 1207, 482, 901, 1.000000
667, 612, 643, 530, 1.000000
992, 937, 608, 55, 1.000000
1079, 1227, 996, 696, 1.000000
813, 671, 1158, 408, 1.000000
191, 69, 1303, 1012, 1.000000
1039, 1150, 912, 403, 1.000000
1144, 621, 618, 541, 1.000000
102, 409, 69, 764, 1.000000
810, 740, 1189, 322, 1.000000
1187, 842, 41, 194, 1.000000
479, 806, 419, 656, 1.000000
1069, 726, 989, 1219, 1.000000
961, 389, 1273, 823, 1.000000
725, 834, 868, 1217, 1.000000
561, 705, 1026, 1195, 1.000000
758, 644, 1295, 408, 1.000000
704, 970, 1059, 745, 1.000000
757, 808, 501, 800, 1.000000
730, 1050, 1298, 646, 1.000000
538, 635, 211, 936, 1.000000
1291, 837, 1249, 552, 1.000000
825, 759, 949, 486, 1.000000
428, 198, 15, 675, 1.000000
706, 52, 829, 1028, 1.000000
972, 939, 300, 10, 1.000000
1164, 1037, 883, 712, 1.000000
61, 238, 380, 1248, 1.000000
889, 549, 358, 852, 1.000000
774, 1157, 1105, 693, 1.000000
898, 1245, 532, 643, 1.000000
642, 411, 694, 404, 1.000000
1036, 538, 1054, 635, 1.000000
1154, 770, 938, 975, 1.000000
381, 1037, 152, 724, 1.000000
695, 787, 227, 1107, 1.000000
688, 1094, 605, 525, 1.000000
332, 635, 936, 117, 1.000000
1019, 1049, 680, 269, 1.000000
974, 737, 670, 1135, 1.000000
1112, 40, 151, 187, 1.000000
400, 751, 125, 397, 1.000000
776, 646, 881, 1050, 1.000000
678, 848, 607, 919, 1.000000
645, 1287, 1112, 1119, 1.000000
57, 183, 629, 955, 1.000000
486, 826, 618, 541, 1.000000
77, 196, 502, 999, 1.000000
1054, 635, 1214, 572, 1.000000
105, 567, 315, 438, 1.000000
486, 618, 826, 149, 1.000000
214, 636, 857, 140, 1.000000
341, 50, 524, 542, 1.000000
1215, 792, 235, 574, 1.000000
735, 764, 69, 1012, 1.000000
614, 998, 784, 641, 1.000000
631, 1085, 418, 924, 1.000000
765, 73, 975, 1104, 1.000000
974, 571, 592, 1103, 1.000000
57, 183, 1062, 629, 1.000000
797, 44, 595, 713, 1.000000
250, 615, 255, 1081, 1.000000
1194, 307, 587, 123, 1.000000
952, 1034, 888, 318, 1.000000
671, 730, 1158, 776, 1.000000
416, 928, 876, 1205, 1.000000
227, 301, 1107, 787, 1.000000
13, 277, 145, 19, 1.000000
674, 604, 534, 905, 1.000000
1020, 407, 1058, 546, 1.000000
671, 408, 776, 1158, 1.000000
285, 475, 1097, 957, 1.000000
568, 437, 869, 824, 1.000000
301, 1175, 787, 664, 1.000000
991, 773, 100, 558, 1.000000
283, 570, 1180, 1058, 1.000000
1016, 946, 1066, 648, 1.000000
719, 485, 597, 870, 1.000000
48, 1117, 1206, 747, 1.000000
1073, 527, 1113, 1153, 1.000000
315, 225, 438, 567, 1.000000
1218, 998, 614, 641, 1.000000
871, 1207, 667, 901, 1.000000
792, 922, 539, 1019, 1.000000
120, 178, 972, 25, 1.000000
149, 474, 689, 863, 1.000000
1198, 167, 899, 652, 1.000000
1169, 871, 483, 870, 1.000000
548, 1284, 1032, 808, 1.000000
437, 264, 433, 388, 1.000000
405, 1024, 1191, 254, 1.000000
202, 872, 838, 1075, 1.000000
459, 979, 1229, 659, 1.000000
846, 598, 752, 981, 1.000000
895, 638, 523, 1295, 1.000000
1107, 550, 695, 1144, 1.000000
1238, 793, 947, 759, 1.000000
50, 725, 542, 834, 1.000000
342, 252, 1198, 693, 1.000000
1300, 568, 437, 1100, 1.000000
270, 1296, 1059, 203, 1.000000
68, 293, 1119, 1019, 1.000000
562, 679, 535, 951, 1.000000
1019, 1119, 68, 760, 1.000000
663, 321, 531, 446, 1.000000
802, 465, 1220, 965, 1.000000
83, 955, 241, 290, 1.000000
90, 882, 340, 144, 1.000000
577, 536, 1281, 1120, 1.000000
525, 688, 1152, 605, 1.000000
98, 594, 349, 303, 1.000000
930, 652, 833, 13, 1.000000
884, 554, 1285, 494, 1.000000
705, 625, 971, 1185, 1.000000
719, 1269, 1169, 1002, 1.000000
507, 763, 1145, 807, 1.000000
539, 889, 769, 1087, 1.000000
762, 634, 1196, 805, 1.000000
338, 789, 533, 37, 1.000000
747, 818, 934, 1117, 1.000000
673, 913, 1036, 211, 1.000000
1019, 293, 1119, 645, 1.000000
817, 1173, 216, 900, 1.000000
911, 543, 954, 882, 1.000000
98, 303, 346, 1042, 1.000000
1067, 566, 550, 1144, 1.000000
129, 944, 606, 849, 1.000000
1284, 562, 967, 1115, 1.000000
1114, 814, 455, 325, 1.000000
1033, 1117, 933, 86, 1.000000
787, 1175, 1107, 1045, 1.000000
620, 1197, 1167, 1221, 1.000000
646, 812, 914, 142, 1.000000
987, 1203, 930, 1018, 1.000000
696, 49, 425, 1060, 1.000000
974, 1103, 592, 921, 1.000000
903, 689, 825, 1147, 1.000000
653, 822, 766, 510, 1.000000
853, 62, 1155, 686, 1.000000
1096, 1014, 1239, 834, 1.000000
477, 1179, 1025, 559, 1.000000
296, 741, 1300, 189, 1.000000
922, 760, 1143, 1159, 1.000000
113, 1089, 285, 497, 1.000000
207, 165, 1126, 529, 1.000000
1107, 695, 949, 1144, 1.000000
1171, 726, 182, 86, 1.000000
112, 81, 203, 296, 1.000000
753, 883, 458, 11, 1.000000
1139, 528, 1243, 832, 1.000000
234, 1092, 786, 727, 1.000000
1219, 594, 1234, 989, 1.000000
999, 468, 77, 370, 1.000000
955, 907, 183, 630, 1.000000
32, 778, 1164, 152, 1.000000
932, 1156, 324, 589, 1.000000
655, 1033, 698, 1137, 1.000000
621, 601, 457, 256, 1.000000
1109, 476, 585, 896, 1.000000
115, 362, 401, 739, 1.000000
73, 434, 1068, 305, 1.000000
282, 820, 1273, 512, 1.000000
996, 585, 276, 1079, 1.000000
68, 1119, 293, 187, 1.000000
819, 995, 964, 1115, 1.000000
1011, 394, 308, 990, 1.000000
220, 717, 1303, 1111, 1.000000
1290, 590, 799, 499, 1.000000
631, 652, 540, 924, 1.000000
1183, 596, 414, 158, 1.000000
34, 1155, 853, 201, 1.000000
1195, 685, 818, 501, 1.000000
93, 546, 828, 323, 1.000000
485, 597, 640, 624, 1.000000
730, 914, 1102, 551, 1.000000
499, 1268, 859, 1072, 1.000000
807, 752, 1275, 229, 1.000000
779, 483, 766, 266, 1.000000
74, 405, 702, 1191, 1.000000
185, 812, 142, 42, 1.000000
1191, 900, 451, 1112, 1.000000
1021, 684, 1005, 907, 1.000000
620, 786, 234, 873, 1.000000
392, 462, 522, 1236, 1.000000
1105, 1157, 987, 309, 1.000000
864, 1124, 21, 157, 1.000000
940, 532, 1251, 579, 1.000000
762, 675, 198, 803, 1.000000
167, 277, 168, 785, 1.000000
1148, 588, 916, 772, 1.000000
1093, 179, 491, 164, 1.000000
106, 279, 1055, 290, 1.000000
538, 266, 1048, 913, 1.000000
709, 506, 580, 488, 1.000000
917, 530, 586, 479, 1.000000
1266, 884, 821, 605, 1.000000
1164, 684, 152, 778, 1.000000
1134, 1247, 932, 802, 1.000000
842, 944, 535, 1162, 1.000000
1242, 1004, 344, 902, 1.000000
509, 1043, 675, 161, 1.000000
776, 408, 671, 968, 1.000000
1252, 856, 358, 1289, 1.000000
523, 814, 751, 774, 1.000000
310, 299, 199, 1164, 1.000000
913, 820, 822, 476, 1.000000
1055, 279, 1180, 839, 1.000000
1210, 73, 1068, 305, 1.000000
99, 7, 744, 1040, 1.000000
825, 1147, 780, 657, 1.000000
763, 1144, 621, 197, 1.000000
202, 1075, 25, 872, 1.000000
152, 32, 778, 359, 1.000000
164, 1093, 148, 1097, 1.000000
281, 1247, 384, 89, 1.000000
206, 362, 670, 387, 1.000000
528, 493, 628, 749, 1.000000
87, 275, 128, 993, 1.000000
530, 612, 643, 419, 1.000000
519, 1167, 654, 624, 1.000000
415, 204, 1125, 1186, 1.000000
406, 1052, 155, 377, 1.000000
1007, 780, 1053, 503, 1.000000
339, 150, 371, 128, 1.000000
827, 622, 634, 762, 1.000000
1145, 418, 1086, 488, 1.000000
994, 316, 366, 1254, 1.000000
457, 289, 601, 1022, 1.000000
631, 1302, 517, 652, 1.000000
784, 669, 1274, 461, 1.000000
519, 590, 1293, 564, 1.000000
719, 816, 624, 519, 1.000000
1176, 633, 1009, 804, 1.000000
944, 843, 349, 41, 1.000000
1290, 846, 260, 736, 1.000000
864, 727, 560, 936, 1.000000
708, 647, 1087, 539, 1.000000
495, 619, 781, 1003, 1.000000
339, 550, 695, 227, 1.000000
562, 535, 679, 777, 1.000000
262, 1176, 1009, 804, 1.000000
577, 449, 316, 677, 1.000000
1287, 908, 487, 850, 1.000000
1207, 1168, 612, 688, 1.000000
218, 659, 660, 979, 1.000000
167, 899, 168, 226, 1.000000
626, 289, 601, 457, 1.000000
906, 1098, 1219, 224, 1.000000
801, 688, 605, 821, 1.000000
316, 1254, 994, 260, 1.000000
229, 289, 457, 1022, 1.000000
1085, 1145, 826, 418, 1.000000
846, 449, 677, 316, 1.000000
701, 1017, 92, 233, 1.000000
1226, 1082, 860, 694, 1.000000
526, 872, 1003, 1066, 1.000000
502, 742, 990, 394, 1.000000
769, 850, 487, 556, 1.000000
1296, 467, 1150, 1059, 1.000000
318, 732, 888, 952, 1.000000
486, 541, 855, 826, 1.000000
829, 680, 1099, 850, 1.000000
1000, 1227, 276, 505, 1.000000
686, 209, 287, 868, 1.000000
795, 512, 567, 282, 1.000000
992, 1252, 213, 88, 1.000000
709, 816, 564, 617, 1.000000
667, 1169, 483, 703, 1.000000
699, 697, 537, 1109, 1.000000
899, 693, 652, 540, 1.000000
563, 1193, 533, 790, 1.000000
135, 1001, 802, 384, 1.000000
1188, 427, 969, 1274, 1.000000
774, 130, 508, 1114, 1.000000
1216, 46, 953, 1029, 1.000000
450, 464, 814, 399, 1.000000
796, 671, 517, 1241, 1.000000
121, 467, 203, 672, 1.000000
432, 140, 325, 219, 1.000000
492, 956, 658, 1023, 1.000000
634, 1014, 805, 622, 1.000000
39, 528, 803, 610, 1.000000
1022, 541, 601, 621, 1.000000
440, 753, 456, 736, 1.000000
193, 1068, 782, 272, 1.000000
379, 463, 320, 109, 1.000000
1267, 1305, 244, 389, 1.000000
1205, 1120, 516, 118, 1.000000
1153, 543, 1073, 527, 1.000000
590, 1268, 654, 1237, 1.000000
1137, 368, 980, 818, 1.000000
979, 1229, 733, 1263, 1.000000
742, 322, 945, 1201, 1.000000
1188, 991, 558, 865, 1.000000
739, 1306, 388, 437, 1.000000
1177, 935, 470, 600, 1.000000
600, 668, 898, 470, 1.000000
881, 814, 420, 895, 1.000000
1070, 1010, 582, 612, 1.000000
795, 390, 375, 286, 1.000000
1273, 653, 820, 823, 1.000000
1143, 1159, 200, 922, 1.000000
1223, 827, 1212, 161, 1.000000
624, 480, 940, 925, 1.000000
633, 137, 190, 1009, 1.000000
1086, 418, 580, 488, 1.000000
822, 266, 766, 510, 1.000000
731, 261, 877, 748, 1.000000
405, 162, 1024, 254, 1.000000
218, 466, 659, 459, 1.000000
523, 638, 895, 881, 1.000000
104, 392, 867, 321, 1.000000
170, 628, 528, 39, 1.000000
429, 130, 214, 857, 1.000000
949, 621, 599, 855, 1.000000
184, 1304, 51, 957, 1.000000
1172, 67, 463, 320, 1.000000
1179, 1147, 1025, 559, 1.000000
758, 948, 1295, 644, 1.000000
827, 126, 119, 622, 1.000000
209, 35, 297, 1047, 1.000000
1059, 1150, 672, 203, 1.000000
869, 351, 1306, 437, 1.000000
1194, 666, 504, 587, 1.000000
59, 911, 1212, 707, 1.000000
359, 1005, 127, 1262, 1.000000
1041, 1039, 810, 490, 1.000000
413, 679, 878, 951, 1.000000
705, 368, 604, 818, 1.000000
957, 51, 354, 294, 1.000000
1179, 477, 586, 700, 1.000000
101, 392, 663, 1236, 1.000000
799, 355, 692, 761, 1.000000
231, 97, 605, 884, 1.000000
1294, 998, 461, 784, 1.000000
820, 282, 961, 938, 1.000000
922, 539, 708, 792, 1.000000
273, 784, 641, 657, 1.000000
83, 1046, 183, 955, 1.000000
507, 75, 831, 888, 1.000000
630, 1062, 629, 732, 1.000000
1183, 708, 26, 1116, 1.000000
505, 1227, 748, 1000, 1.000000
504, 1272, 688, 893, 1.000000
734, 1239, 1044, 498, 1.000000
536, 609, 1281, 1205, 1.000000
760, 68, 1019, 1143, 1.000000
1103, 921, 824, 568, 1.000000
942, 871, 946, 661, 1.000000
902, 173, 344, 372, 1.000000
655, 818, 747, 1117, 1.000000
440, 378, 736, 1186, 1.000000
979, 663, 722, 1199, 1.000000
762, 15, 675, 161, 1.000000
87, 993, 1279, 650, 1.000000
